,BG_SCALE,Q3,MIN,MAX,N_SURG,Q1,PART,Q2,TARGET_SCALE,MAX_QUEUE_LENGTH,AVG
1011,0.5,9,9.0,9.0,3,9,0.006711409395973154,9,1.5,0.0,9.0
1012,0.5,9,9.0,9.0,3,9,0.005681818181818182,9,1.5,0.0,9.0
1013,0.5,--,,,3,--,0.0,--,1.5,,
1014,0.5,15.5,1.0,20.0,3,2.35,0.03007518796992481,7.0,1.5,1.0,8.75
1015,0.5,21,21.0,21.0,3,21,0.006329113924050633,21,1.5,1.0,21.0
1016,0.5,--,,,3,--,0.0,--,1.5,,
1017,0.5,9.0,4.0,9.0,3,4.0,0.012578616352201259,6.5,1.5,1.0,6.5
1018,0.5,--,,,3,--,0.0,--,1.5,,
1019,0.5,--,,,3,--,0.0,--,1.5,,
1020,0.5,17.3,5.0,18.0,3,6.4,0.03759398496240601,12.0,1.5,1.0,11.8
1021,0.5,18.2,4.0,20.0,3,6.25,0.025,12.5,1.5,1.0,12.25
1022,0.5,29,29.0,29.0,3,29,0.006944444444444444,29,1.5,1.0,29.0
1023,0.5,--,,,3,--,0.0,--,1.5,,
1024,0.5,--,,,3,--,0.0,--,1.5,,
1025,0.5,16,16.0,16.0,3,16,0.0049504950495049506,16,1.5,0.0,16.0
1026,0.5,--,,,3,--,0.0,--,1.5,,
1027,0.5,--,,,3,--,0.0,--,1.5,,
1028,0.5,--,,,3,--,0.0,--,1.5,,
1029,0.5,--,,,3,--,0.0,--,1.5,,
1030,0.5,--,,,3,--,0.0,--,1.5,,
1031,0.5,--,,,3,--,0.0,--,1.5,,
1032,0.5,--,,,4,--,0.0,--,1.5,,
1033,0.5,--,,,4,--,0.0,--,1.5,,
1034,0.5,--,,,4,--,0.0,--,1.5,,
1035,0.5,--,,,4,--,0.0,--,1.5,,
1036,0.5,--,,,4,--,0.0,--,1.5,,
1037,0.5,--,,,4,--,0.0,--,1.5,,
1038,0.5,--,,,4,--,0.0,--,1.5,,
1039,0.5,--,,,4,--,0.0,--,1.5,,
1040,0.5,--,,,4,--,0.0,--,1.5,,
1041,0.5,--,,,4,--,0.0,--,1.5,,
1042,0.5,--,,,4,--,0.0,--,1.5,,
1043,0.5,--,,,4,--,0.0,--,1.5,,
1044,0.5,--,,,4,--,0.0,--,1.5,,
1045,0.5,37.3,12.0,40.0,4,18.3,0.022857142857142857,30.0,1.5,2.0,28.0
1046,0.5,--,,,4,--,0.0,--,1.5,,
1047,0.5,1,1.0,1.0,4,1,0.0049261083743842365,1,1.5,0.0,1.0
1048,0.5,--,,,4,--,0.0,--,1.5,,
1049,0.5,--,,,4,--,0.0,--,1.5,,
1050,0.5,--,,,4,--,0.0,--,1.5,,
1051,0.5,--,,,4,--,0.0,--,1.5,,
1052,0.5,--,,,4,--,0.0,--,1.5,,
1053,0.5,--,,,4,--,0.0,--,1.5,,
1054,0.5,--,,,4,--,0.0,--,1.5,,
1055,0.5,--,,,4,--,0.0,--,1.5,,
1056,0.5,--,,,5,--,0.0,--,1.5,,
1057,0.5,--,,,5,--,0.0,--,1.5,,
1058,0.5,--,,,5,--,0.0,--,1.5,,
1059,0.5,--,,,5,--,0.0,--,1.5,,
1060,0.5,--,,,5,--,0.0,--,1.5,,
1061,0.5,--,,,5,--,0.0,--,1.5,,
1062,0.5,--,,,5,--,0.0,--,1.5,,
1063,0.5,--,,,5,--,0.0,--,1.5,,
1064,0.5,--,,,5,--,0.0,--,1.5,,
1065,0.5,--,,,5,--,0.0,--,1.5,,
1066,0.5,--,,,5,--,0.0,--,1.5,,
1067,0.5,--,,,5,--,0.0,--,1.5,,
1068,0.5,--,,,5,--,0.0,--,1.5,,
1069,0.5,--,,,5,--,0.0,--,1.5,,
1070,0.5,--,,,5,--,0.0,--,1.5,,
1071,0.5,--,,,5,--,0.0,--,1.5,,
1072,0.5,--,,,5,--,0.0,--,1.5,,
1073,0.5,--,,,5,--,0.0,--,1.5,,
1074,0.5,--,,,5,--,0.0,--,1.5,,
1075,0.5,--,,,5,--,0.0,--,1.5,,
1076,0.5,--,,,5,--,0.0,--,1.5,,
1077,0.5,--,,,5,--,0.0,--,1.5,,
1078,0.5,--,,,5,--,0.0,--,1.5,,
1079,0.5,--,,,5,--,0.0,--,1.5,,
1080,1.0,193.7,5.0,1919.0,1,30.0,0.4675324675324675,86.0,1.5,15.0,213.15277777777777
1081,1.0,1042.2,15.0,1775.0,1,48.7,0.4873417721518987,224.0,1.5,18.0,531.1038961038961
1082,1.0,916.45,2.0,3361.0,1,192.1,0.379746835443038,542.5,1.5,25.0,872.8166666666667
1083,1.0,190.35,2.0,1397.0,1,24.95,0.3546099290780142,66.0,1.5,10.0,196.16
1084,1.0,92.1,2.0,2381.0,1,23.65,0.26573426573426573,46.5,1.5,16.0,221.28947368421052
1085,1.0,364.75,16.0,1169.0,1,78.8,0.34146341463414637,196.5,1.5,11.0,308.04761904761904
1086,1.0,321.65,5.0,1580.0,1,47.9,0.44285714285714284,123.0,1.5,13.0,280.5806451612903
1087,1.0,141.1,2.0,1345.0,1,35.9,0.5294117647058824,64.5,1.5,4.0,169.70833333333334
1088,1.0,437.4,2.0,1792.0,1,42.0,0.3597560975609756,119.0,1.5,14.0,311.1864406779661
1089,1.0,242.0,1.0,1379.0,1,43.0,0.4370860927152318,78.5,1.5,9.0,202.6818181818182
1090,1.0,853.4,6.0,3442.0,1,44.7,0.436241610738255,141.0,1.5,17.0,546.0307692307692
1091,1.0,222.7,1.0,2054.0,1,25.0,0.44508670520231214,64.0,1.5,14.0,184.44155844155844
1092,1.0,196.6,3.0,1645.0,1,45.0,0.4057142857142857,75.0,1.5,10.0,199.70422535211267
1093,1.0,227.9,1.0,1539.0,1,35.0,0.4121212121212121,96.5,1.5,11.0,186.75
1094,1.0,966.55,7.0,1865.0,1,58.45,0.5179856115107914,283.0,1.5,12.0,514.7777777777778
1095,1.0,163.2,1.0,1161.0,1,39.9,0.4049079754601227,74.5,1.5,6.0,139.56060606060606
1096,1.0,752.1,7.0,4022.0,1,60.5,0.5367647058823529,152.0,1.5,26.0,645.6849315068494
1097,1.0,200.6,6.0,879.0,1,41.4,0.36666666666666664,88.0,1.5,8.0,161.03636363636363
1098,1.0,673.1,9.0,1871.0,1,55.0,0.3916083916083916,152.5,1.5,18.0,449.19642857142856
1099,1.0,171.5,1.0,1280.0,1,39.0,0.46099290780141844,74.0,1.5,5.0,135.41538461538462
1100,1.0,985.0,6.0,2027.0,1,67.4,0.5319148936170213,261.0,1.5,16.0,512.8933333333333
1101,1.0,506.45,3.0,1273.0,1,39.0,0.4429530201342282,94.5,1.5,13.0,296.1818181818182
1102,1.0,229.6,6.0,1832.0,1,43.4,0.4557823129251701,87.0,1.5,15.0,250.38805970149255
1103,1.0,350.4,2.0,1279.0,1,39.45,0.4383561643835616,103.5,1.5,13.0,251.546875
1104,1.0,44.0,2.0,190.0,2,24.2,0.08783783783783784,33.0,1.5,2.0,49.61538461538461
1105,1.0,60.3,5.0,370.0,2,18.1,0.09285714285714286,27.0,1.5,8.0,64.84615384615384
1106,1.0,23.95,3.0,68.0,2,12.05,0.055944055944055944,17.5,1.5,1.0,22.25
1107,1.0,96.7,2.0,114.0,2,25.5,0.06914893617021277,45.0,1.5,3.0,57.92307692307692
1108,1.0,50.0,5.0,67.0,2,16.65,0.06535947712418301,24.5,1.5,1.0,29.9
1109,1.0,65.55,6.0,69.0,2,26.95,0.05228758169934641,55.0,1.5,2.0,46.625
1110,1.0,37.8,3.0,173.0,2,13.4,0.07971014492753623,26.0,1.5,3.0,42.72727272727273
1111,1.0,78.8,3.0,173.0,2,15.0,0.11585365853658537,47.0,1.5,3.0,55.78947368421053
1112,1.0,77.1,6.0,252.0,2,18.95,0.15942028985507245,34.0,1.5,4.0,53.5
1113,1.0,64.1,2.0,105.0,2,6.0,0.08235294117647059,33.0,1.5,2.0,38.142857142857146
1114,1.0,57.9,4.0,782.0,2,15.1,0.2129032258064516,40.0,1.5,3.0,107.54545454545455
1115,1.0,80.6,1.0,450.0,2,20.8,0.09433962264150944,26.0,1.5,3.0,76.46666666666667
1116,1.0,77.5,3.0,125.0,2,8.8,0.09090909090909091,30.0,1.5,3.0,44.23076923076923
1117,1.0,76.1,2.0,611.0,2,16.2,0.12574850299401197,31.0,1.5,2.0,71.9047619047619
1118,1.0,101.5,3.0,419.0,2,12.85,0.1262135922330097,44.0,1.5,4.0,78.26923076923077
1119,1.0,86.0,2.0,417.0,2,11.75,0.1016949152542373,29.5,1.5,5.0,82.27777777777777
1120,1.0,53.0,1.0,81.0,2,11.4,0.0859375,33.0,1.5,3.0,33.45454545454545
1121,1.0,50.2,1.0,114.0,2,7.85,0.08108108108108109,33.5,1.5,1.0,36.833333333333336
1122,1.0,51.3,7.0,144.0,2,21.35,0.11678832116788321,33.0,1.5,3.0,44.8125
1123,1.0,81.75,6.0,854.0,2,11.9,0.11764705882352941,55.0,1.5,5.0,131.92857142857142
1124,1.0,44.6,8.0,134.0,2,13.4,0.1,25.0,1.5,2.0,32.411764705882355
1125,1.0,71.4,1.0,144.0,2,28.4,0.1111111111111111,36.0,1.5,3.0,48.666666666666664
1126,1.0,44.2,1.0,131.0,2,12.2,0.12179487179487179,27.0,1.5,3.0,37.421052631578945
1127,1.0,114.95,4.0,1255.0,2,16.0,0.09473684210526316,27.0,1.5,6.0,152.22222222222223
1128,1.0,30.3,1.0,36.0,3,4.8,0.04580152671755725,16.5,1.5,1.0,17.5
1129,1.0,25.6,2.0,31.0,3,6.95,0.03389830508474576,16.0,1.5,1.0,16.25
1130,1.0,8.0,3.0,8.0,3,3.0,0.01092896174863388,5.5,1.5,0.0,5.5
1131,1.0,44.2,1.0,75.0,3,12.8,0.08387096774193549,30.0,1.5,3.0,31.384615384615383
1132,1.0,39.45,3.0,55.0,3,7.8,0.05128205128205128,19.0,1.5,1.0,23.625
1133,1.0,7,7.0,7.0,3,7,0.007042253521126761,7,1.5,0.0,7.0
1134,1.0,46.8,8.0,61.0,3,13.7,0.04736842105263158,16.0,1.5,2.0,27.333333333333332
1135,1.0,286.5,22.0,640.0,3,24.1,0.03333333333333333,37.0,1.5,3.0,171.8
1136,1.0,42,42.0,42.0,3,42,0.005917159763313609,42,1.5,0.0,42.0
1137,1.0,24.25,8.0,48.0,3,8.95,0.04225352112676056,22.0,1.5,1.0,22.0
1138,1.0,36.05,7.0,50.0,3,9.25,0.028169014084507043,15.5,1.5,2.0,22.0
1139,1.0,8,8.0,8.0,3,8,0.007352941176470588,8,1.5,0.0,8.0
1140,1.0,53.0,15.0,53.0,3,15.0,0.014285714285714285,34.0,1.5,0.0,34.0
1141,1.0,29.0,10.0,29.0,3,10.0,0.00966183574879227,19.5,1.5,1.0,19.5
1142,1.0,54.5,7.0,85.0,3,13.7,0.04672897196261682,27.0,1.5,3.0,34.2
1143,1.0,5,5.0,5.0,3,5,0.005494505494505495,5,1.5,1.0,5.0
1144,1.0,14,14.0,14.0,3,14,0.00980392156862745,14,1.5,0.0,14.0
1145,1.0,17.4,5.0,20.0,3,5.4,0.0189873417721519,7.0,1.5,1.0,10.666666666666666
1146,1.0,16.1,2.0,53.0,3,5.1,0.05,10.0,1.5,1.0,14.333333333333334
1147,1.0,47.35,3.0,130.0,3,16.3,0.040268456375838924,32.0,1.5,2.0,42.833333333333336
1148,1.0,37.4,1.0,41.0,3,1.45,0.02197802197802198,17.5,1.5,1.0,19.25
1149,1.0,29.0,12.0,29.0,3,12.0,0.011428571428571429,20.5,1.5,2.0,20.5
1150,1.0,30.1,4.0,32.0,3,8.75,0.03680981595092025,22.0,1.5,0.0,19.833333333333332
1151,1.0,37.5,4.0,41.0,3,5.4,0.03205128205128205,32.0,1.5,1.0,23.8
1152,1.0,--,,,4,--,0.0,--,1.5,,
1153,1.0,--,,,4,--,0.0,--,1.5,,
1154,1.0,--,,,4,--,0.0,--,1.5,,
1155,1.0,--,,,4,--,0.0,--,1.5,,
1156,1.0,--,,,4,--,0.0,--,1.5,,
1157,1.0,--,,,4,--,0.0,--,1.5,,
1158,1.0,5,5.0,5.0,4,5,0.00558659217877095,5,1.5,1.0,5.0
1159,1.0,--,,,4,--,0.0,--,1.5,,
1160,1.0,132.8,72.0,193.0,4,72.7,0.028901734104046242,103.0,1.5,3.0,109.6
1161,1.0,11,11.0,11.0,4,11,0.0056179775280898875,11,1.5,0.0,11.0
1162,1.0,--,,,4,--,0.0,--,1.5,,
1163,1.0,13,13.0,13.0,4,13,0.006369426751592357,13,1.5,0.0,13.0
1164,1.0,13,13.0,13.0,4,13,0.006289308176100629,13,1.5,0.0,13.0
1165,1.0,14.0,7.0,14.0,4,7.0,0.014705882352941176,10.5,1.5,1.0,10.5
1166,1.0,--,,,4,--,0.0,--,1.5,,
1167,1.0,--,,,4,--,0.0,--,1.5,,
1168,1.0,--,,,4,--,0.0,--,1.5,,
1169,1.0,34,34.0,34.0,4,34,0.007352941176470588,34,1.5,1.0,34.0
1170,1.0,20.2,5.0,23.0,4,5.8,0.02,9.0,1.5,1.0,12.333333333333334
1171,1.0,20.0,14.0,20.0,4,14.0,0.011560693641618497,17.0,1.5,0.0,17.0
1172,1.0,--,,,4,--,0.0,--,1.5,,
1173,1.0,20.4,5.0,23.0,4,6.0,0.018867924528301886,10.0,1.5,3.0,12.666666666666666
1174,1.0,61,61.0,61.0,4,61,0.006896551724137931,61,1.5,1.0,61.0
1175,1.0,--,,,4,--,0.0,--,1.5,,
1176,1.0,--,,,5,--,0.0,--,1.5,,
1177,1.0,--,,,5,--,0.0,--,1.5,,
1178,1.0,--,,,5,--,0.0,--,1.5,,
1179,1.0,--,,,5,--,0.0,--,1.5,,
1180,1.0,--,,,5,--,0.0,--,1.5,,
1181,1.0,--,,,5,--,0.0,--,1.5,,
1182,1.0,--,,,5,--,0.0,--,1.5,,
1183,1.0,--,,,5,--,0.0,--,1.5,,
1184,1.0,--,,,5,--,0.0,--,1.5,,
1185,1.0,--,,,5,--,0.0,--,1.5,,
1186,1.0,--,,,5,--,0.0,--,1.5,,
1187,1.0,--,,,5,--,0.0,--,1.5,,
1188,1.0,--,,,5,--,0.0,--,1.5,,
1189,1.0,--,,,5,--,0.0,--,1.5,,
1190,1.0,--,,,5,--,0.0,--,1.5,,
1191,1.0,--,,,5,--,0.0,--,1.5,,
1192,1.0,--,,,5,--,0.0,--,1.5,,
1193,1.0,--,,,5,--,0.0,--,1.5,,
1194,1.0,--,,,5,--,0.0,--,1.5,,
1195,1.0,17,17.0,17.0,5,17,0.006289308176100629,17,1.5,0.0,17.0
1196,1.0,20,20.0,20.0,5,20,0.007194244604316547,20,1.5,0.0,20.0
1197,1.0,--,,,5,--,0.0,--,1.5,,
1198,1.0,--,,,5,--,0.0,--,1.5,,
1199,1.0,22,22.0,22.0,5,22,0.006172839506172839,22,1.5,1.0,22.0
1200,1.5,369.2,10.0,2100.0,1,99.2,0.6257309941520468,179.0,1.5,22.0,429.3644859813084
1201,1.5,1505.8,2.0,3878.0,1,84.4,0.7102272727272727,516.0,1.5,31.0,965.904
1202,1.5,358.2,5.0,1598.0,1,41.85,0.5,140.0,1.5,19.0,237.34615384615384
1203,1.5,413.5,6.0,2457.0,1,93.95,0.6666666666666666,204.0,1.5,20.0,395.9270833333333
1204,1.5,552.2,1.0,2487.0,1,73.9,0.7358490566037735,267.0,1.5,23.0,431.4871794871795
1205,1.5,559.75,3.0,2193.0,1,73.0,0.7132867132867133,235.5,1.5,17.0,363.5686274509804
1206,1.5,527.3,5.0,1707.0,1,56.4,0.6862745098039216,165.0,1.5,14.0,371.6380952380952
1207,1.5,565.4,5.0,2110.0,1,136.7,0.5581395348837209,293.5,1.5,18.0,453.47222222222223
1208,1.5,1051.1,10.0,2617.0,1,176.8,0.7272727272727273,507.0,1.5,31.0,643.4
1209,1.5,447.65,3.0,2140.0,1,79.6,0.6171428571428571,255.5,1.5,20.0,456.3888888888889
1210,1.5,319.1,1.0,1576.0,1,63.35,0.5057471264367817,156.5,1.5,9.0,218.20454545454547
1211,1.5,698.25,4.0,2402.0,1,74.7,0.6071428571428571,188.5,1.5,27.0,483.95098039215685
1212,1.5,808.9,1.0,1940.0,1,102.7,0.7166666666666667,252.0,1.5,21.0,453.8062015503876
1213,1.5,1823.25,7.0,4161.0,1,300.7,0.7284768211920529,1074.0,1.5,46.0,1298.2818181818182
1214,1.5,498.05,9.0,1667.0,1,113.3,0.5657894736842105,224.5,1.5,15.0,353.4767441860465
1215,1.5,807.0,32.0,2347.0,1,94.4,0.6590909090909091,327.0,1.5,24.0,528.8735632183908
1216,1.5,1483.2,9.0,2966.0,1,215.6,0.7579617834394905,707.0,1.5,28.0,896.5042016806723
1217,1.5,1273.6,12.0,3478.0,1,164.3,0.7908496732026143,330.0,1.5,30.0,776.0
1218,1.5,583.65,1.0,1950.0,1,68.35,0.5168539325842697,190.5,1.5,20.0,401.4782608695652
1219,1.5,495.8,5.0,3505.0,1,110.1,0.5703125,237.0,1.5,21.0,474.8904109589041
1220,1.5,598.6,2.0,1758.0,1,47.2,0.52,160.0,1.5,17.0,392.94505494505495
1221,1.5,421.7,2.0,1259.0,1,62.1,0.6196319018404908,144.0,1.5,15.0,267.18811881188117
1222,1.5,470.6,2.0,1905.0,1,137.7,0.7209302325581395,272.0,1.5,17.0,405.68817204301075
1223,1.5,485.7,4.0,2081.0,1,99.6,0.53125,260.0,1.5,18.0,356.90588235294115
1224,1.5,96.6,1.0,275.0,2,18.0,0.13043478260869565,61.0,1.5,4.0,72.06666666666666
1225,1.5,152.6,17.0,288.0,2,55.6,0.24647887323943662,95.0,1.5,8.0,111.6
1226,1.5,146.4,4.0,576.0,2,35.2,0.2635135135135135,69.0,1.5,6.0,106.07692307692308
1227,1.5,57.9,3.0,247.0,2,13.0,0.21465968586387435,25.0,1.5,5.0,43.1219512195122
1228,1.5,200.2,3.0,506.0,2,28.0,0.2710843373493976,94.0,1.5,7.0,117.0
1229,1.5,72.1,1.0,589.0,2,14.9,0.2155688622754491,32.0,1.5,5.0,73.5
1230,1.5,107.3,2.0,222.0,2,13.8,0.21875,40.0,1.5,4.0,69.71428571428571
1231,1.5,594.0,2.0,1565.0,2,38.0,0.2246376811594203,109.0,1.5,20.0,303.61290322580646
1232,1.5,67.45,2.0,211.0,2,14.95,0.25,30.0,1.5,6.0,50.18421052631579
1233,1.5,247.2,2.0,1215.0,2,32.6,0.22302158273381295,60.0,1.5,12.0,210.03225806451613
1234,1.5,125.6,1.0,411.0,2,11.7,0.2474747474747475,31.0,1.5,7.0,78.3265306122449
1235,1.5,153.2,1.0,1121.0,2,26.8,0.17532467532467533,60.0,1.5,7.0,165.2962962962963
1236,1.5,167.15,2.0,1034.0,2,23.55,0.23255813953488372,87.0,1.5,14.0,176.86666666666667
1237,1.5,117.2,2.0,337.0,2,19.4,0.17763157894736842,40.0,1.5,7.0,95.18518518518519
1238,1.5,204.4,1.0,865.0,2,43.35,0.25157232704402516,65.5,1.5,12.0,168.0
1239,1.5,96.5,2.0,361.0,2,18.7,0.2248062015503876,43.0,1.5,6.0,75.41379310344827
1240,1.5,75.1,3.0,324.0,2,13.7,0.15942028985507245,36.0,1.5,4.0,57.484848484848484
1241,1.5,62.0,1.0,125.0,2,15.95,0.20430107526881722,36.5,1.5,4.0,40.71052631578947
1242,1.5,65.6,4.0,255.0,2,20.0,0.18125,47.0,1.5,5.0,60.86206896551724
1243,1.5,83.2,5.0,285.0,2,14.8,0.1450381679389313,28.0,1.5,4.0,60.89473684210526
1244,1.5,48.05,7.0,153.0,2,17.8,0.1368421052631579,34.0,1.5,4.0,39.57692307692308
1245,1.5,128.1,12.0,372.0,2,55.2,0.176056338028169,89.0,1.5,5.0,101.84
1246,1.5,90.35,2.0,970.0,2,20.95,0.24516129032258063,52.0,1.5,5.0,96.13157894736842
1247,1.5,207.95,2.0,404.0,2,27.85,0.18055555555555555,70.5,1.5,7.0,116.38461538461539
1248,1.5,--,,,3,--,0.0,--,1.5,,
1249,1.5,131.4,6.0,144.0,3,16.35,0.025806451612903226,72.5,1.5,3.0,73.75
1250,1.5,24.8,1.0,38.0,3,7.4,0.10869565217391304,13.0,1.5,4.0,15.933333333333334
1251,1.5,66.75,3.0,147.0,3,8.05,0.0449438202247191,16.5,1.5,3.0,41.625
1252,1.5,55.0,3.0,92.0,3,15.9,0.12903225806451613,34.0,1.5,2.0,38.0
1253,1.5,60.9,4.0,239.0,3,12.2,0.08947368421052632,46.0,1.5,5.0,51.705882352941174
1254,1.5,25.55,11.0,60.0,3,11.45,0.0670391061452514,16.0,1.5,2.0,20.75
1255,1.5,36.2,1.0,46.0,3,8.0,0.029069767441860465,22.0,1.5,1.0,22.4
1256,1.5,30.9,3.0,69.0,3,8.75,0.109375,17.5,1.5,3.0,23.785714285714285
1257,1.5,44.4,3.0,134.0,3,14.0,0.05365853658536585,20.0,1.5,5.0,32.81818181818182
1258,1.5,49.0,2.0,68.0,3,10.0,0.04827586206896552,21.0,1.5,3.0,29.428571428571427
1259,1.5,44.15,10.0,95.0,3,18.75,0.08284023668639054,27.0,1.5,3.0,32.714285714285715
1260,1.5,38.0,4.0,66.0,3,9.4,0.07333333333333333,23.0,1.5,3.0,27.454545454545453
1261,1.5,101.9,2.0,138.0,3,10.55,0.03571428571428571,40.0,1.5,5.0,55.166666666666664
1262,1.5,30.95,8.0,35.0,3,11.6,0.02666666666666667,21.0,1.5,0.0,21.25
1263,1.5,26.0,3.0,61.0,3,7.15,0.043243243243243246,12.5,1.5,1.0,19.5
1264,1.5,93.2,1.0,139.0,3,8.7,0.07462686567164178,16.5,1.5,4.0,47.5
1265,1.5,34.65,1.0,180.0,3,6.15,0.07894736842105263,18.5,1.5,6.0,31.916666666666668
1266,1.5,50.25,5.0,64.0,3,16.6,0.0625,29.5,1.5,2.0,32.1
1267,1.5,71.6,8.0,119.0,3,13.4,0.0738255033557047,35.0,1.5,5.0,43.81818181818182
1268,1.5,64.0,14.0,121.0,3,29.7,0.09032258064516129,35.5,1.5,3.0,44.785714285714285
1269,1.5,23.6,3.0,370.0,3,8.4,0.0967741935483871,19.0,1.5,7.0,51.53333333333333
1270,1.5,85.2,8.0,108.0,3,10.85,0.036585365853658534,18.0,1.5,3.0,41.166666666666664
1271,1.5,21.6,2.0,42.0,3,5.6,0.08196721311475409,11.0,1.5,2.0,15.133333333333333
1272,1.5,75.0,12.0,75.0,4,12.0,0.012048192771084338,43.5,1.5,1.0,43.5
1273,1.5,43.1,12.0,55.0,4,16.2,0.03597122302158273,33.0,1.5,4.0,31.2
1274,1.5,58.4,7.0,69.0,4,8.8,0.02112676056338028,16.0,1.5,1.0,30.666666666666668
1275,1.5,84,84.0,84.0,4,84,0.007142857142857143,84,1.5,2.0,84.0
1276,1.5,35.1,1.0,47.0,4,3.1,0.026041666666666668,5.0,1.5,2.0,17.4
1277,1.5,8.0,5.0,8.0,4,5.0,0.011695906432748537,6.5,1.5,1.0,6.5
1278,1.5,20,20.0,20.0,4,20,0.004975124378109453,20,1.5,1.0,20.0
1279,1.5,31.2,1.0,34.0,4,4.5,0.030120481927710843,8.0,1.5,1.0,15.8
1280,1.5,--,,,4,--,0.0,--,1.5,,
1281,1.5,80,80.0,80.0,4,80,0.006535947712418301,80,1.5,4.0,80.0
1282,1.5,8,8.0,8.0,4,8,0.004901960784313725,8,1.5,0.0,8.0
1283,1.5,9,9.0,9.0,4,9,0.007874015748031496,9,1.5,0.0,9.0
1284,1.5,33.85,2.0,37.0,4,2.0,0.031496062992125984,16.0,1.5,1.0,17.75
1285,1.5,10.4,1.0,14.0,4,2.35,0.022099447513812154,5.0,1.5,1.0,6.25
1286,1.5,42.6,25.0,46.0,4,25.8,0.015873015873015872,29.0,1.5,2.0,33.333333333333336
1287,1.5,13.0,5.0,13.0,4,5.0,0.010416666666666666,9.0,1.5,1.0,9.0
1288,1.5,17,17.0,17.0,4,17,0.007633587786259542,17,1.5,0.0,17.0
1289,1.5,15,15.0,15.0,4,15,0.006578947368421052,15,1.5,0.0,15.0
1290,1.5,--,,,4,--,0.0,--,1.5,,
1291,1.5,46.15,2.0,52.0,4,12.8,0.02531645569620253,32.5,1.5,2.0,29.75
1292,1.5,28.0,21.0,28.0,4,21.0,0.01639344262295082,24.5,1.5,1.0,24.5
1293,1.5,23.5,1.0,41.0,4,3.1,0.028089887640449437,5.0,1.5,1.0,13.4
1294,1.5,23.0,2.0,28.0,4,2.2,0.016574585635359115,3.0,1.5,1.0,11.0
1295,1.5,22,22.0,22.0,4,22,0.0078125,22,1.5,0.0,22.0
1296,1.5,23,23.0,23.0,5,23,0.007407407407407408,23,1.5,0.0,23.0
1297,1.5,5.0,1.0,5.0,5,1.0,0.0111731843575419,3.0,1.5,1.0,3.0
1298,1.5,--,,,5,--,0.0,--,1.5,,
1299,1.5,49.0,33.0,49.0,5,33.0,0.015503875968992248,41.0,1.5,4.0,41.0
1300,1.5,--,,,5,--,0.0,--,1.5,,
1301,1.5,20,20.0,20.0,5,20,0.007042253521126761,20,1.5,1.0,20.0
1302,1.5,39.75,10.0,42.0,5,16.3,0.02702702702702703,30.5,1.5,3.0,28.25
1303,1.5,54,54.0,54.0,5,54,0.005319148936170213,54,1.5,0.0,54.0
1304,1.5,4,4.0,4.0,5,4,0.0058823529411764705,4,1.5,1.0,4.0
1305,1.5,11,11.0,11.0,5,11,0.0064516129032258064,11,1.5,0.0,11.0
1306,1.5,--,,,5,--,0.0,--,1.5,,
1307,1.5,--,,,5,--,0.0,--,1.5,,
1308,1.5,4,4.0,4.0,5,4,0.0064516129032258064,4,1.5,1.0,4.0
1309,1.5,--,,,5,--,0.0,--,1.5,,
1310,1.5,12.0,1.0,12.0,5,1.0,0.013605442176870748,6.5,1.5,1.0,6.5
1311,1.5,--,,,5,--,0.0,--,1.5,,
1312,1.5,1,1.0,1.0,5,1,0.006993006993006993,1,1.5,0.0,1.0
1313,1.5,17.4,1.0,18.0,5,3.8,0.016129032258064516,15.0,1.5,1.0,11.333333333333334
1314,1.5,21,21.0,21.0,5,21,0.006493506493506494,21,1.5,0.0,21.0
1315,1.5,--,,,5,--,0.0,--,1.5,,
1316,1.5,7,7.0,7.0,5,7,0.008130081300813009,7,1.5,0.0,7.0
1317,1.5,--,,,5,--,0.0,--,1.5,,
1318,1.5,1,1.0,1.0,5,1,0.005847953216374269,1,1.5,1.0,1.0
1319,1.5,16,16.0,16.0,5,16,0.00625,16,1.5,0.0,16.0
1320,2.0,1042.0,4.0,2570.0,1,70.0,0.7746478873239436,362.0,1.5,29.0,606.1727272727272
1321,2.0,2516.3,12.0,3849.0,1,196.65,0.7862068965517242,1226.0,1.5,53.0,1419.4298245614036
1322,2.0,2228.35,14.0,5887.0,1,309.15,0.6614173228346457,813.0,1.5,50.0,1424.142857142857
1323,2.0,1573.9,14.0,3325.0,1,389.1,0.8138297872340425,782.0,1.5,40.0,1055.0261437908496
1324,2.0,1939.3,6.0,4028.0,1,537.7,0.8333333333333334,1242.0,1.5,42.0,1321.128
1325,2.0,2941.1,28.0,4936.0,1,268.25,0.7784431137724551,783.5,1.5,60.0,1507.9076923076923
1326,2.0,1209.4,7.0,3710.0,1,165.0,0.7931034482758621,481.0,1.5,40.0,787.2173913043479
1327,2.0,6074.8,27.0,7296.0,1,3714.8,0.9810126582278481,4937.0,1.5,99.0,4795.916129032258
1328,2.0,990.6,11.0,1924.0,1,249.5,0.7697368421052632,598.0,1.5,27.0,670.5641025641025
1329,2.0,752.8,7.0,3646.0,1,107.8,0.7251908396946565,222.0,1.5,42.0,619.7789473684211
1330,2.0,1551.4,3.0,3542.0,1,315.2,0.8881118881118881,760.0,1.5,39.0,1030.6299212598426
