,TARGET_SCALE,Q2,AVG,N_SURG,Q3,Q1,MIN,BG_SCALE,MAX_QUEUE_LENGTH,MAX,PART
7008,2.0,404.0,626.6369426751593,1,894.9,127.4,8.0,1.5,32.0,2444.0,0.7548076923076923
7009,2.0,237.0,424.71612903225804,1,601.2,70.2,5.0,1.5,22.0,2594.0,0.670995670995671
7010,2.0,441.0,617.9786096256685,1,1024.4,130.0,1.0,1.5,26.0,2052.0,0.8385650224215246
7011,2.0,426.0,793.1709844559585,1,1366.5,115.0,9.0,1.5,34.0,2898.0,0.7338403041825095
7012,2.0,125.5,227.75641025641025,1,282.75,63.0,7.0,1.5,14.0,1723.0,0.5931558935361216
7013,2.0,434.0,639.283950617284,1,1061.75,166.4,16.0,1.5,26.0,2578.0,0.7980295566502463
7014,2.0,282.0,511.72108843537416,1,444.0,83.4,14.0,1.5,26.0,3770.0,0.6533333333333333
7015,2.0,993.0,1362.9414634146342,1,2424.4,159.0,5.0,1.5,55.0,4076.0,0.779467680608365
7016,2.0,260.0,675.464,1,1363.7,85.1,1.0,1.5,32.0,2291.0,0.6578947368421053
7017,2.0,370.5,554.6911764705883,1,846.05,125.6,1.0,1.5,26.0,2115.0,0.7431693989071039
7018,2.0,208.0,528.2280701754386,1,661.6,74.6,2.0,1.5,27.0,2834.0,0.6477272727272727
7019,2.0,195.0,361.6666666666667,1,397.4,69.7,2.0,1.5,16.0,2355.0,0.6262135922330098
7020,2.0,356.0,744.8869565217391,1,1464.6,83.4,1.0,1.5,26.0,2399.0,0.5373831775700935
7021,2.0,1169.0,1008.8235294117648,1,1580.5,170.3,3.0,1.5,32.0,2735.0,0.7463414634146341
7022,2.0,908.0,1038.2426035502958,1,1597.5,177.8,9.0,1.5,42.0,3628.0,0.7612612612612613
7023,2.0,151.0,249.325,1,323.05,46.35,2.0,1.5,15.0,1714.0,0.6
7024,2.0,138.5,279.0833333333333,1,465.15,45.0,1.0,1.5,11.0,1574.0,0.48
7025,2.0,133.0,241.1970802919708,1,314.3,43.5,7.0,1.5,14.0,1378.0,0.6035242290748899
7026,2.0,293.0,661.4809160305343,1,694.6,141.0,3.0,1.5,30.0,2990.0,0.6298076923076923
7027,2.0,383.0,718.36,1,913.25,154.9,8.0,1.5,44.0,4037.0,0.7604562737642585
7028,2.0,299.0,657.0708661417323,1,1246.4,41.6,2.0,1.5,30.0,2198.0,0.6135265700483091
7029,2.0,254.5,533.4666666666667,1,775.15,96.9,1.0,1.5,29.0,3026.0,0.6696428571428571
7030,2.0,172.5,330.1306818181818,1,432.55,64.0,2.0,1.5,20.0,1553.0,0.6446886446886447
7031,2.0,121.0,242.42307692307693,1,299.0,54.45,1.0,1.5,13.0,1501.0,0.5909090909090909
7032,2.0,695.5,832.04,1,1463.75,162.9,1.0,1.5,30.0,2970.0,0.7537688442211056
7033,2.0,211.0,326.39285714285717,1,373.1,72.45,1.0,1.5,23.0,1793.0,0.6666666666666666
7034,2.0,450.0,787.7300613496933,1,1268.4,114.4,1.0,1.5,26.0,2989.0,0.6442687747035574
7035,2.0,312.0,515.4242424242424,1,936.2,98.0,1.0,1.5,22.0,2296.0,0.6962025316455697
7036,2.0,181.0,324.40112994350284,1,449.9,104.0,2.0,1.5,20.0,1555.0,0.6389891696750902
7037,2.0,541.0,786.112426035503,1,1141.0,163.0,9.0,1.5,30.0,2751.0,0.7316017316017316
7038,2.0,214.0,337.14054054054054,1,491.6,75.0,3.0,1.5,21.0,1423.0,0.6981132075471698
7039,2.0,217.0,435.5609756097561,1,513.9,70.8,2.0,1.5,28.0,2310.0,0.6074074074074074
7040,2.0,444.0,708.1,1,1238.95,193.45,4.0,1.5,27.0,2904.0,0.7468879668049793
7041,2.0,240.0,551.4405594405595,1,848.6,107.2,5.0,1.5,29.0,2554.0,0.6559633027522935
7042,2.0,209.0,284.0330578512397,1,393.3,64.7,1.0,1.5,17.0,2091.0,0.5377777777777778
7043,2.0,306.0,807.9403973509934,1,1213.4,151.6,1.0,1.5,45.0,3919.0,0.7864583333333334
7044,2.0,229.0,596.7615894039735,1,834.4,96.0,4.0,1.5,25.0,2998.0,0.722488038277512
7045,2.0,170.0,359.8815165876777,1,443.8,66.0,1.0,1.5,26.0,2405.0,0.6806451612903226
7046,2.0,204.0,343.5845070422535,1,413.35,79.9,2.0,1.5,21.0,1967.0,0.6042553191489362
7047,2.0,223.0,346.6842105263158,1,492.4,94.2,4.0,1.5,17.0,1404.0,0.625
7048,2.0,248.0,539.7357512953367,1,528.8,92.5,1.0,1.5,32.0,3651.0,0.6678200692041523
7049,2.0,191.5,334.3897058823529,1,445.5,80.8,1.0,1.5,22.0,1535.0,0.6017699115044248
7050,2.0,350.5,650.6276595744681,1,941.2,153.85,11.0,1.5,29.0,3580.0,0.8068669527896996
7051,2.0,363.0,722.5548387096774,1,791.0,134.8,5.0,1.5,42.0,3468.0,0.6768558951965066
7052,2.0,280.0,510.05128205128204,1,694.1,143.0,8.0,1.5,36.0,3080.0,0.7609756097560976
7053,2.0,182.5,446.9782608695652,1,538.3,56.55,1.0,1.5,25.0,2691.0,0.5774058577405857
7054,2.0,206.0,350.8861788617886,1,492.8,69.6,8.0,1.5,15.0,1584.0,0.6507936507936508
7055,2.0,220.0,555.0803571428571,1,819.2,84.9,1.0,1.5,23.0,2862.0,0.6511627906976745
7056,2.0,204.0,403.9732620320856,1,595.4,89.0,8.0,1.5,24.0,1958.0,0.7991452991452992
7057,2.0,105.5,371.9651162790698,1,315.9,49.85,4.0,1.5,17.0,2108.0,0.524390243902439
7058,2.0,200.0,280.6024844720497,1,365.5,68.7,3.0,1.5,14.0,1768.0,0.5962962962962963
7059,2.0,275.0,651.6149068322982,1,1115.2,92.0,1.0,1.5,29.0,3265.0,0.6652892561983471
7060,2.0,326.0,506.7125,1,824.65,111.45,1.0,1.5,25.0,1975.0,0.6504065040650406
7061,2.0,603.0,744.8578947368421,1,1160.6,169.75,2.0,1.5,24.0,3060.0,0.7224334600760456
7062,2.0,381.0,642.5894039735099,1,929.0,109.2,2.0,1.5,28.0,3289.0,0.6771300448430493
7063,2.0,159.5,337.9423076923077,1,391.5,55.0,1.0,1.5,25.0,1951.0,0.5226130653266332
7064,2.0,316.5,557.3095238095239,1,790.8,77.9,3.0,1.5,33.0,2653.0,0.6331658291457286
7065,2.0,251.0,399.37410071942446,1,607.0,75.6,1.0,1.5,20.0,1766.0,0.7277486910994765
7066,2.0,189.0,434.27272727272725,1,622.0,79.0,5.0,1.5,16.0,2240.0,0.6173469387755102
7067,2.0,1089.0,1291.282208588957,1,1915.2,573.6,6.0,1.5,33.0,4300.0,0.806930693069307
7068,2.0,436.5,756.7076923076924,1,1252.55,158.85,1.0,1.5,22.0,3653.0,0.6878306878306878
7069,2.0,278.0,475.9323308270677,1,609.3,86.1,8.0,1.5,20.0,1951.0,0.6717171717171717
7070,2.0,476.0,732.7301587301587,1,1199.5,101.85,7.0,1.5,28.0,2969.0,0.6737967914438503
7071,2.0,283.0,461.1264367816092,1,630.05,105.85,3.0,1.5,21.0,2501.0,0.7160493827160493
7072,2.0,444.5,511.86986301369865,1,786.7,149.6,8.0,1.5,24.0,1908.0,0.6375545851528385
7073,2.0,239.0,398.05732484076435,1,464.3,93.4,2.0,1.5,24.0,1873.0,0.6680851063829787
7074,2.0,168.0,353.27329192546586,1,538.6,81.4,2.0,1.5,20.0,2014.0,0.7
7075,2.0,335.0,654.28,1,501.1,113.55,4.0,1.5,37.0,3233.0,0.672645739910314
7076,2.0,375.0,727.2116788321168,1,1237.2,128.2,6.0,1.5,31.0,3188.0,0.6650485436893204
7077,2.0,210.5,405.25892857142856,1,589.25,68.0,1.0,1.5,21.0,2186.0,0.64
7078,2.0,151.0,259.0082644628099,1,311.4,56.4,4.0,1.5,16.0,1866.0,0.5817307692307693
7079,2.0,208.0,467.42,1,655.75,74.8,2.0,1.5,27.0,2459.0,0.6276150627615062
7080,2.0,145.0,279.74468085106383,1,339.6,61.0,1.0,1.5,18.0,1845.0,0.6497695852534562
7081,2.0,333.0,436.03401360544217,1,550.2,121.0,7.0,1.5,28.0,2004.0,0.6125
7082,2.0,418.0,494.1487603305785,1,752.8,108.5,6.0,1.5,18.0,2165.0,0.6612021857923497
7083,2.0,224.0,363.196261682243,1,526.8,74.8,2.0,1.5,23.0,1340.0,0.5977653631284916
7084,2.0,224.0,826.6141304347826,1,1071.05,89.9,1.0,1.5,54.0,6622.0,0.7540983606557377
7085,2.0,249.5,507.1607142857143,1,884.65,55.9,1.0,1.5,25.0,1993.0,0.5957446808510638
7086,2.0,452.0,650.4285714285714,1,1100.7,100.25,6.0,1.5,24.0,2587.0,0.751219512195122
7087,2.0,118.0,233.0818181818182,1,270.95,36.9,3.0,1.5,13.0,1398.0,0.5670103092783505
7088,2.0,164.5,334.90909090909093,1,392.3,72.45,2.0,1.5,16.0,1988.0,0.5569620253164557
7089,2.0,303.0,390.88965517241377,1,570.3,96.7,1.0,1.5,19.0,1508.0,0.6444444444444445
7090,2.0,258.5,714.0904255319149,1,1154.5,92.45,5.0,1.5,29.0,3617.0,0.734375
7091,2.0,372.0,721.4114285714286,1,1181.8,136.2,6.0,1.5,37.0,3560.0,0.7142857142857143
7092,2.0,301.5,428.4032258064516,1,662.55,116.55,4.0,1.5,22.0,1879.0,0.7018867924528301
7093,2.0,310.0,603.7385620915032,1,932.6,90.4,1.0,1.5,26.0,2481.0,0.7050691244239631
7094,2.0,242.0,335.128,1,446.7,101.9,1.0,1.5,23.0,1381.0,0.625
7095,2.0,666.0,1111.5281690140846,1,1661.75,165.35,1.0,1.5,49.0,4793.0,0.743455497382199
7096,2.0,226.0,327.5,1,459.2,74.45,2.0,1.5,22.0,2662.0,0.6268656716417911
7097,2.0,131.0,349.9300699300699,1,352.6,60.0,3.0,1.5,22.0,2966.0,0.6651162790697674
7098,2.0,163.5,337.63380281690144,1,585.55,59.65,1.0,1.5,19.0,1625.0,0.6120689655172413
7099,2.0,438.5,833.685393258427,1,1250.7,163.9,1.0,1.5,45.0,4750.0,0.7206477732793523
7100,2.0,52.0,95.6,2,143.6,21.7,2.0,1.5,7.0,490.0,0.2838427947598253
7101,2.0,84.5,98.9074074074074,2,134.1,38.5,2.0,1.5,6.0,496.0,0.225
7102,2.0,39.0,68.15517241379311,2,72.1,25.0,3.0,1.5,6.0,353.0,0.24166666666666667
7103,2.0,59.5,81.3974358974359,2,95.1,25.95,1.0,1.5,9.0,479.0,0.3466666666666667
7104,2.0,67.0,141.32142857142858,2,122.75,24.45,2.0,1.5,7.0,827.0,0.22672064777327935
7105,2.0,55.0,108.40298507462687,2,142.6,28.0,1.0,1.5,11.0,757.0,0.268
7106,2.0,71.0,93.20833333333333,2,111.65,15.45,1.0,1.5,5.0,1269.0,0.18250950570342206
7107,2.0,45.0,68.9090909090909,2,117.0,16.7,1.0,1.5,5.0,219.0,0.16417910447761194
7108,2.0,42.0,117.82222222222222,2,89.0,24.4,2.0,1.5,15.0,1165.0,0.225
7109,2.0,36.5,48.06521739130435,2,50.45,11.0,2.0,1.5,6.0,255.0,0.20175438596491227
7110,2.0,23.0,115.2,2,108.2,12.6,1.0,1.5,10.0,626.0,0.19337016574585636
7111,2.0,49.0,83.5609756097561,2,97.6,16.4,2.0,1.5,9.0,832.0,0.21465968586387435
7112,2.0,49.5,82.0,2,117.45,26.9,6.0,1.5,9.0,338.0,0.19895287958115182
7113,2.0,62.5,143.25714285714287,2,176.1,23.9,1.0,1.5,14.0,754.0,0.3125
7114,2.0,28.0,37.61538461538461,2,50.6,11.0,2.0,1.5,3.0,129.0,0.20526315789473684
7115,2.0,46.0,62.47435897435897,2,92.05,20.0,6.0,1.5,8.0,234.0,0.2878228782287823
7116,2.0,54.0,75.04761904761905,2,83.9,31.0,1.0,1.5,5.0,518.0,0.1044776119402985
7117,2.0,68.0,142.55102040816325,2,140.2,34.7,4.0,1.5,14.0,1092.0,0.22790697674418606
7118,2.0,91.0,198.7560975609756,2,179.95,28.85,2.0,1.5,14.0,1636.0,0.31906614785992216
7119,2.0,35.0,56.516666666666666,2,71.1,18.45,1.0,1.5,7.0,268.0,0.24896265560165975
7120,2.0,71.0,142.2,2,180.0,22.7,2.0,1.5,9.0,654.0,0.23076923076923078
7121,2.0,79.0,84.0909090909091,2,135.3,20.4,6.0,1.5,6.0,220.0,0.19186046511627908
7122,2.0,71.0,81.18,2,99.0,28.85,2.0,1.5,5.0,329.0,0.25125628140703515
7123,2.0,47.0,89.26666666666667,2,66.1,17.95,3.0,1.5,7.0,440.0,0.15384615384615385
7124,2.0,48.5,77.74,2,112.3,18.95,1.0,1.5,4.0,312.0,0.19455252918287938
7125,2.0,44.0,49.857142857142854,2,70.0,18.5,2.0,1.5,6.0,157.0,0.1991869918699187
7126,2.0,51.5,123.67857142857143,2,215.4,8.9,1.0,1.5,10.0,546.0,0.13333333333333333
7127,2.0,73.5,139.53225806451613,2,226.05,24.0,3.0,1.5,8.0,553.0,0.2421875
7128,2.0,50.0,93.66666666666667,2,97.65,19.9,2.0,1.5,7.0,405.0,0.22641509433962265
7129,2.0,42.5,97.26190476190476,2,82.25,21.7,1.0,1.5,7.0,544.0,0.20588235294117646
7130,2.0,45.0,144.1578947368421,2,236.4,20.0,5.0,1.5,9.0,752.0,0.1958762886597938
7131,2.0,45.0,61.578947368421055,2,79.2,23.4,1.0,1.5,4.0,240.0,0.2261904761904762
7132,2.0,36.5,103.675,2,76.25,23.45,10.0,1.5,9.0,736.0,0.21164021164021163
7133,2.0,34.0,52.484848484848484,2,64.3,23.0,7.0,1.5,4.0,227.0,0.14537444933920704
7134,2.0,49.0,94.51063829787235,2,139.6,19.4,1.0,1.5,7.0,495.0,0.23857868020304568
7135,2.0,51.5,65.09615384615384,2,90.55,20.0,2.0,1.5,5.0,234.0,0.2751322751322751
7136,2.0,75.0,136.65714285714284,2,203.4,21.0,1.0,1.5,12.0,699.0,0.18421052631578946
7137,2.0,63.0,80.74,2,131.05,24.95,2.0,1.5,9.0,264.0,0.2242152466367713
7138,2.0,64.0,182.4,2,155.2,26.2,1.0,1.5,18.0,1654.0,0.2589641434262948
7139,2.0,70.0,184.40425531914894,2,268.6,26.6,3.0,1.5,13.0,1105.0,0.21658986175115208
7140,2.0,65.0,116.01724137931035,2,120.7,29.85,7.0,1.5,8.0,736.0,0.27230046948356806
7141,2.0,64.0,80.91891891891892,2,106.0,19.0,2.0,1.5,7.0,408.0,0.19170984455958548
7142,2.0,77.0,116.30188679245283,2,139.5,34.7,1.0,1.5,8.0,540.0,0.22268907563025211
7143,2.0,58.0,68.64102564102564,2,105.2,20.4,1.0,1.5,5.0,193.0,0.19306930693069307
7144,2.0,38.0,130.25,2,70.55,28.45,4.0,1.5,8.0,1619.0,0.275
7145,2.0,61.5,80.39655172413794,2,103.4,18.85,1.0,1.5,5.0,650.0,0.2648401826484018
7146,2.0,74.0,163.5,2,220.4,25.95,3.0,1.5,12.0,534.0,0.24545454545454545
7147,2.0,50.0,84.2,2,125.8,23.6,3.0,1.5,5.0,331.0,0.18041237113402062
7148,2.0,61.5,139.075,2,159.95,25.8,2.0,1.5,5.0,1018.0,0.17777777777777778
7149,2.0,87.0,137.9784946236559,2,206.1,25.0,1.0,1.5,9.0,871.0,0.3563218390804598
7150,2.0,45.0,74.93333333333334,2,85.9,19.8,2.0,1.5,7.0,576.0,0.22613065326633167
7151,2.0,33.0,42.689655172413794,2,61.8,11.7,6.0,1.5,2.0,144.0,0.1657142857142857
7152,2.0,69.0,106.14285714285714,2,139.3,26.8,4.0,1.5,6.0,726.0,0.2
7153,2.0,35.5,65.83333333333333,2,84.15,15.0,1.0,1.5,7.0,343.0,0.23333333333333334
7154,2.0,40.0,133.16216216216216,2,84.5,24.5,9.0,1.5,15.0,1500.0,0.1761904761904762
7155,2.0,92.0,141.45098039215685,2,173.0,55.0,1.0,1.5,11.0,631.0,0.2947976878612717
7156,2.0,37.5,68.9,2,113.25,15.45,3.0,1.5,5.0,223.0,0.23904382470119523
7157,2.0,59.0,126.55813953488372,2,120.8,20.2,1.0,1.5,9.0,885.0,0.215
7158,2.0,80.0,132.84848484848484,2,187.2,35.7,3.0,1.5,9.0,601.0,0.2462686567164179
7159,2.0,60.5,173.375,2,178.1,23.35,2.0,1.5,15.0,1101.0,0.28
7160,2.0,49.0,105.07317073170732,2,140.4,22.7,1.0,1.5,11.0,562.0,0.21025641025641026
7161,2.0,32.0,59.97222222222222,2,69.1,13.9,2.0,1.5,8.0,252.0,0.1348314606741573
7162,2.0,45.0,65.03225806451613,2,77.2,24.0,2.0,1.5,6.0,262.0,0.14027149321266968
7163,2.0,89.0,137.29787234042553,2,230.4,25.0,9.0,1.5,10.0,651.0,0.23979591836734693
7164,2.0,53.0,255.55102040816325,2,231.3,17.7,1.0,1.5,13.0,1506.0,0.2916666666666667
7165,2.0,55.0,67.1063829787234,2,112.4,29.0,6.0,1.5,5.0,257.0,0.17803030303030304
7166,2.0,34.0,72.21739130434783,2,75.2,15.9,1.0,1.5,5.0,948.0,0.23834196891191708
7167,2.0,44.0,66.06818181818181,2,88.85,19.45,1.0,1.5,8.0,251.0,0.25142857142857145
7168,2.0,40.0,62.69230769230769,2,80.8,14.0,4.0,1.5,6.0,217.0,0.2549019607843137
7169,2.0,73.0,98.17808219178082,2,142.5,29.8,1.0,1.5,12.0,348.0,0.24333333333333335
7170,2.0,41.0,62.3134328358209,2,94.8,23.2,3.0,1.5,6.0,208.0,0.28270042194092826
7171,2.0,85.0,148.78688524590163,2,213.4,34.7,1.0,1.5,12.0,634.0,0.23828125
7172,2.0,61.0,97.37254901960785,2,135.0,20.2,3.0,1.5,7.0,482.0,0.21610169491525424
7173,2.0,49.0,76.03921568627452,2,114.4,25.0,4.0,1.5,8.0,274.0,0.2236842105263158
7174,2.0,59.0,156.7741935483871,2,98.2,25.4,1.0,1.5,9.0,1829.0,0.16939890710382513
7175,2.0,48.0,197.6290322580645,2,77.4,20.95,3.0,1.5,25.0,1917.0,0.2450592885375494
7176,2.0,39.0,63.83673469387755,2,69.8,18.0,3.0,1.5,5.0,299.0,0.21777777777777776
7177,2.0,62.0,126.52,2,142.6,26.2,2.0,1.5,16.0,893.0,0.2613240418118467
7178,2.0,67.0,99.79069767441861,2,133.2,23.0,1.0,1.5,5.0,442.0,0.1894273127753304
7179,2.0,64.5,290.97727272727275,2,495.9,21.0,2.0,1.5,24.0,1562.0,0.275
7180,2.0,64.5,187.21428571428572,2,174.4,34.6,1.0,1.5,10.0,1547.0,0.25925925925925924
7181,2.0,55.0,58.638297872340424,2,80.4,23.4,1.0,1.5,5.0,194.0,0.2781065088757396
7182,2.0,55.0,80.08163265306122,2,99.9,25.7,1.0,1.5,8.0,340.0,0.21585903083700442
7183,2.0,26.5,43.5,2,54.1,11.45,1.0,1.5,5.0,200.0,0.22857142857142856
7184,2.0,51.5,99.6,2,109.55,23.85,1.0,1.5,15.0,807.0,0.2358490566037736
7185,2.0,88.5,193.63636363636363,2,168.2,35.75,4.0,1.5,16.0,1475.0,0.2619047619047619
7186,2.0,35.0,74.58490566037736,2,84.5,20.0,2.0,1.5,6.0,340.0,0.2264957264957265
7187,2.0,47.0,199.0793650793651,2,229.4,22.0,2.0,1.5,14.0,1304.0,0.2692307692307692
7188,2.0,79.5,136.125,2,172.3,31.9,3.0,1.5,8.0,552.0,0.20168067226890757
7189,2.0,57.0,131.2941176470588,2,195.9,25.75,1.0,1.5,9.0,555.0,0.192090395480226
7190,2.0,49.0,83.85106382978724,2,134.2,22.0,1.0,1.5,9.0,276.0,0.22065727699530516
7191,2.0,49.0,76.01538461538462,2,96.4,21.0,2.0,1.5,7.0,433.0,0.30092592592592593
7192,2.0,46.0,176.25,2,128.3,30.25,1.0,1.5,14.0,1615.0,0.22988505747126436
7193,2.0,37.0,120.1590909090909,2,129.05,19.9,3.0,1.5,8.0,688.0,0.2430939226519337
7194,2.0,39.0,51.666666666666664,2,67.6,18.2,1.0,1.5,5.0,445.0,0.26153846153846155
7195,2.0,32.5,52.9,2,54.3,22.0,1.0,1.5,5.0,298.0,0.16483516483516483
7196,2.0,124.0,344.07575757575756,2,444.15,42.85,2.0,1.5,15.0,1463.0,0.2796610169491525
7197,2.0,25.0,35.973684210526315,2,43.05,10.8,2.0,1.5,4.0,213.0,0.15767634854771784
7198,2.0,35.0,72.87755102040816,2,84.2,16.7,1.0,1.5,5.0,760.0,0.20164609053497942
7199,2.0,37.0,177.62857142857143,2,77.4,17.4,1.0,1.5,7.0,1596.0,0.18134715025906736
7200,2.0,32.0,64.57142857142857,3,128.45,13.7,3.0,1.5,7.0,248.0,0.06930693069306931
7201,2.0,40.0,70.81818181818181,3,85.4,19.2,3.0,1.5,3.0,369.0,0.05339805825242718
7202,2.0,31.0,40.88,3,52.1,17.1,5.0,1.5,4.0,109.0,0.1037344398340249
7203,2.0,23.5,30.75,3,34.3,9.9,3.0,1.5,4.0,120.0,0.08032128514056225
7204,2.0,26.0,30.91304347826087,3,43.6,11.6,1.0,1.5,3.0,97.0,0.1036036036036036
7205,2.0,31.5,47.285714285714285,3,63.15,7.95,6.0,1.5,5.0,203.0,0.059574468085106386
7206,2.0,19.0,20.0,3,30.3,8.7,4.0,1.5,1.0,40.0,0.041666666666666664
7207,2.0,27.0,36.06666666666667,3,58.4,15.6,4.0,1.5,2.0,81.0,0.07281553398058252
7208,2.0,23.0,51.888888888888886,3,90.7,16.6,5.0,1.5,3.0,119.0,0.05113636363636364
7209,2.0,40.0,46.0,3,77.9,17.1,2.0,1.5,3.0,114.0,0.15789473684210525
7210,2.0,25.0,53.09090909090909,3,51.2,6.8,1.0,1.5,6.0,250.0,0.05472636815920398
7211,2.0,24.0,45.04,3,60.1,10.7,1.0,1.5,6.0,188.0,0.10504201680672269
7212,2.0,42.0,59.0,3,94.7,19.0,6.0,1.5,5.0,148.0,0.0967741935483871
7213,2.0,28.5,66.94444444444444,3,75.95,6.85,1.0,1.5,9.0,375.0,0.07003891050583658
7214,2.0,25.0,30.6875,3,54.45,10.7,1.0,1.5,4.0,68.0,0.05714285714285714
7215,2.0,18.0,30.235294117647058,3,40.2,8.7,4.0,1.5,4.0,95.0,0.08173076923076923
7216,2.0,34.5,45.57142857142857,3,52.15,21.55,6.0,1.5,4.0,138.0,0.05426356589147287
7217,2.0,17.0,18.823529411764707,3,22.8,10.4,3.0,1.5,2.0,47.0,0.08947368421052632
7218,2.0,33.0,32.266666666666666,3,41.8,15.4,5.0,1.5,2.0,99.0,0.07653061224489796
7219,2.0,14.0,43.81818181818182,3,77.0,6.6,2.0,1.5,3.0,141.0,0.040293040293040296
7220,2.0,15.5,23.3,3,33.6,8.45,1.0,1.5,4.0,91.0,0.08658008658008658
7221,2.0,24.5,23.0,3,31.55,7.45,2.0,1.5,1.0,48.0,0.07339449541284404
7222,2.0,17.0,27.133333333333333,3,35.0,11.8,2.0,1.5,3.0,90.0,0.06666666666666667
7223,2.0,27.0,31.363636363636363,3,47.6,17.8,2.0,1.5,2.0,54.0,0.057291666666666664
7224,2.0,31.5,48.416666666666664,3,46.7,22.35,4.0,1.5,2.0,225.0,0.06217616580310881
7225,2.0,26.0,30.714285714285715,3,44.4,9.0,1.0,1.5,5.0,138.0,0.1377952755905512
7226,2.0,16.0,27.307692307692307,3,34.3,8.7,3.0,1.5,3.0,94.0,0.05803571428571429
7227,2.0,10.0,28.5,3,33.95,7.0,1.0,1.5,5.0,208.0,0.06349206349206349
7228,2.0,36.0,72.0,3,106.15,12.9,4.0,1.5,6.0,249.0,0.08530805687203792
7229,2.0,18.5,37.59090909090909,3,51.3,8.85,1.0,1.5,5.0,217.0,0.10526315789473684
7230,2.0,55.0,93.47619047619048,3,202.9,8.4,5.0,1.5,9.0,247.0,0.08823529411764706
7231,2.0,21.0,32.45454545454545,3,54.8,11.2,5.0,1.5,3.0,92.0,0.05789473684210526
7232,2.0,13.0,22.285714285714285,3,42.2,5.6,2.0,1.5,1.0,64.0,0.029045643153526972
7233,2.0,12.5,15.833333333333334,3,27.3,5.9,4.0,1.5,2.0,33.0,0.037037037037037035
7234,2.0,30.0,39.76923076923077,3,37.3,22.7,13.0,1.5,2.0,118.0,0.059907834101382486
7235,2.0,35.0,34.55172413793103,3,46.9,16.7,4.0,1.5,4.0,75.0,0.10431654676258993
7236,2.0,23.0,32.214285714285715,3,53.1,9.95,2.0,1.5,5.0,95.0,0.05533596837944664
7237,2.0,25.0,32.705882352941174,3,50.2,11.7,3.0,1.5,3.0,116.0,0.06439393939393939
7238,2.0,14.0,25.08695652173913,3,34.8,6.6,1.0,1.5,2.0,79.0,0.09829059829059829
7239,2.0,23.0,63.61538461538461,3,89.3,6.5,1.0,1.5,2.0,319.0,0.046263345195729534
7240,2.0,12.0,30.555555555555557,3,41.3,7.75,2.0,1.5,2.0,119.0,0.06923076923076923
7241,2.0,13.5,23.875,3,34.05,10.45,4.0,1.5,1.0,84.0,0.06639004149377593
7242,2.0,30.0,49.09090909090909,3,61.2,10.6,2.0,1.5,4.0,199.0,0.05339805825242718
7243,2.0,24.0,20.692307692307693,3,32.6,4.4,1.0,1.5,2.0,48.0,0.04814814814814815
7244,2.0,29.0,37.5,3,60.05,18.35,7.0,1.5,4.0,79.0,0.10256410256410256
7245,2.0,46.0,52.25,3,81.7,23.45,9.0,1.5,4.0,109.0,0.05150214592274678
7246,2.0,17.0,19.571428571428573,3,21.2,13.4,2.0,1.5,1.0,50.0,0.034653465346534656
7247,2.0,15.0,29.88235294117647,3,24.9,11.0,1.0,1.5,6.0,229.0,0.0845771144278607
7248,2.0,66.0,95.87755102040816,3,130.6,34.1,3.0,1.5,12.0,330.0,0.17192982456140352
7249,2.0,21.0,25.0,3,39.1,5.7,1.0,1.5,3.0,69.0,0.05829596412556054
7250,2.0,27.0,42.8,3,75.5,11.95,5.0,1.5,5.0,123.0,0.04149377593360996
7251,2.0,41.0,51.45454545454545,3,70.0,24.4,5.0,1.5,4.0,109.0,0.05069124423963134
7252,2.0,14.0,29.4,3,31.95,9.7,4.0,1.5,2.0,117.0,0.04524886877828054
7253,2.0,21.0,31.75,3,46.25,9.45,1.0,1.5,5.0,111.0,0.10212765957446808
7254,2.0,50.0,53.04761904761905,3,78.1,23.2,6.0,1.5,5.0,128.0,0.0963302752293578
7255,2.0,43.5,55.5,3,96.35,14.25,6.0,1.5,5.0,123.0,0.06639004149377593
7256,2.0,28.0,31.357142857142858,3,42.3,18.85,1.0,1.5,2.0,80.0,0.054474708171206226
7257,2.0,21.0,26.555555555555557,3,33.6,14.8,4.0,1.5,1.0,71.0,0.05113636363636364
7258,2.0,18.0,16.285714285714285,3,18.8,6.0,1.0,1.5,2.0,43.0,0.03286384976525822
7259,2.0,48.5,54.166666666666664,3,94.1,11.6,1.0,1.5,4.0,129.0,0.072
7260,2.0,45.0,90.17647058823529,3,174.0,27.7,3.0,1.5,5.0,222.0,0.07488986784140969
7261,2.0,56.0,60.27272727272727,3,98.2,18.95,14.0,1.5,6.0,150.0,0.11764705882352941
7262,2.0,22.5,30.214285714285715,3,29.55,3.95,2.0,1.5,5.0,122.0,0.06334841628959276
7263,2.0,23.0,85.41176470588235,3,29.2,12.4,1.0,1.5,9.0,599.0,0.0752212389380531
7264,2.0,21.0,23.1,3,31.65,5.85,1.0,1.5,2.0,62.0,0.050505050505050504
7265,2.0,25.0,32.2,3,35.15,15.7,4.0,1.5,4.0,80.0,0.04201680672268908
7266,2.0,17.0,80.63157894736842,3,132.8,8.2,4.0,1.5,6.0,312.0,0.0683453237410072
7267,2.0,28.0,35.470588235294116,3,54.2,16.0,3.0,1.5,3.0,91.0,0.0821256038647343
7268,2.0,14.5,14.6875,3,22.2,7.35,1.0,1.5,2.0,32.0,0.07582938388625593
