,QUEUE_LENGTH,ID,TIME,STATE,QUEUE_TIME,PAT_CLASS,DIRECTION
60246,0,55,675626,F,0,0,IN
60247,0,535,675636,E,0,0,OUT
60248,0,535,675636,F,0,0,IN
60249,0,188,675637,F,0,0,OUT
60250,0,188,675637,E,0,0,IN
60251,0,249,675646,E,0,0,OUT
60252,0,249,675646,F,0,0,IN
60253,0,462,675665,F,0,0,OUT
60254,0,462,675665,E,0,0,IN
60255,0,490,675683,F,0,0,OUT
60256,0,490,675683,E,0,0,IN
60257,0,132,675702,F,0,0,OUT
60258,0,132,675702,E,0,0,IN
60259,0,336,675728,E,0,0,OUT
60260,0,336,675728,I,0,0,IN
60261,0,474,675731,E,0,0,OUT
60262,0,474,675731,F,0,0,IN
60263,0,336,675747,I,0,0,OUT
60264,0,336,675747,F,0,0,IN
60265,0,55,675848,F,0,0,OUT
60266,0,55,675848,E,0,0,IN
60267,0,184,675877,F,0,0,OUT
60268,0,184,675877,E,0,0,IN
60269,0,205,675879,F,0,0,OUT
60270,0,205,675879,I,0,0,IN
60271,0,355,675882,F,0,0,OUT
60272,0,355,675882,I,0,0,IN
60273,0,32,675899,F,0,0,OUT
60274,0,32,675899,E,0,0,IN
60275,0,75,675900,E,0,0,OUT
60276,0,75,675900,F,0,0,IN
60277,0,541,675901,_,0,0,IN
60278,0,541,675901,_,0,0,OUT
60279,0,541,675901,I,0,0,IN
60280,0,447,675904,F,0,0,OUT
60281,0,447,675904,E,0,0,IN
60282,0,355,675912,I,0,0,OUT
60283,0,355,675912,F,0,0,IN
60284,0,205,675914,I,0,0,OUT
60285,0,205,675914,F,0,0,IN
60286,0,126,675949,F,0,0,OUT
60287,0,126,675949,I,0,0,IN
60288,0,276,675960,E,0,0,OUT
60289,0,276,675960,F,0,0,IN
60290,0,541,675962,I,11,0,OUT
60291,0,541,675962,E,0,0,IN
60292,0,126,675979,I,0,0,OUT
60293,0,126,675979,F,0,0,IN
60294,0,541,675984,E,0,0,OUT
60295,0,541,675984,F,0,0,IN
60296,0,344,675985,E,0,0,OUT
60297,0,344,675985,F,0,0,IN
60298,0,447,675990,E,0,0,OUT
60299,0,447,675990,F,0,0,IN
60300,0,542,676029,_,0,0,IN
60301,0,542,676029,_,0,0,OUT
60302,0,542,676029,F,0,0,IN
60303,0,520,676058,F,0,0,OUT
60304,0,520,676058,E,0,0,IN
60305,0,141,676102,F,0,0,OUT
60306,0,141,676102,E,0,0,IN
60307,0,543,676108,_,0,0,IN
60308,0,543,676108,_,0,0,OUT
60309,0,543,676108,I,0,0,IN
60310,0,73,676123,F,0,0,OUT
60311,0,73,676123,I,0,0,IN
60312,0,542,676130,F,0,0,OUT
60313,0,542,676130,E,0,0,IN
60314,0,73,676143,I,0,0,OUT
60315,0,73,676143,F,0,0,IN
60316,0,49,676152,F,0,0,OUT
60317,0,49,676152,E,0,0,IN
60318,0,543,676152,I,0,0,OUT
60319,0,543,676152,F,0,0,IN
60320,0,39,676154,E,0,0,OUT
60321,0,39,676154,F,0,0,IN
60322,0,437,676163,E,0,0,OUT
60323,0,437,676163,F,0,0,IN
60324,0,49,676166,E,0,0,OUT
60325,0,49,676166,F,0,0,IN
60326,0,261,676173,F,0,0,OUT
60327,0,261,676173,I,0,0,IN
60328,0,246,676183,E,0,0,OUT
60329,0,246,676183,F,0,0,IN
60330,0,261,676198,I,0,0,OUT
60331,0,261,676198,F,0,0,IN
60332,0,370,676199,F,0,0,OUT
60333,0,370,676199,I,0,0,IN
60334,0,266,676200,F,0,0,OUT
60335,0,266,676200,I,0,0,IN
60336,0,261,676209,F,0,0,OUT
60337,0,261,676209,E,0,0,IN
60338,0,370,676224,I,0,0,OUT
60339,0,370,676224,F,0,0,IN
60340,0,266,676229,I,0,0,OUT
60341,0,266,676229,F,0,0,IN
60342,0,518,676230,F,0,0,OUT
60343,0,518,676230,I,0,0,IN
60344,0,246,676233,F,0,0,OUT
60345,0,246,676233,I,0,0,IN
60346,0,85,676242,F,0,0,OUT
60347,0,85,676242,E,0,0,IN
60348,0,518,676260,I,0,0,OUT
60349,0,518,676260,F,0,0,IN
60350,0,406,676266,E,0,0,OUT
60351,0,406,676266,F,0,0,IN
60352,0,219,676275,F,0,0,OUT
60353,0,219,676275,I,0,0,IN
60354,0,44,676278,E,0,0,OUT
60355,0,44,676278,I,0,0,IN
60356,0,246,676288,I,0,0,OUT
60357,0,246,676288,F,0,0,IN
60358,0,421,676292,F,0,0,OUT
60359,0,421,676292,E,0,0,IN
60360,0,305,676292,F,0,0,OUT
60361,0,305,676292,E,0,0,IN
60362,0,205,676293,F,0,0,OUT
60363,0,205,676293,E,0,0,IN
60364,0,219,676305,I,0,0,OUT
60365,0,219,676305,F,0,0,IN
60366,0,351,676326,F,0,0,OUT
60367,0,351,676326,E,0,0,IN
60368,0,394,676330,E,0,0,OUT
60369,0,394,676330,I,0,0,IN
60370,0,495,676361,F,0,0,OUT
60371,0,495,676361,I,0,0,IN
60372,0,394,676369,I,0,0,OUT
60373,0,394,676369,F,0,0,IN
60374,0,44,676373,I,10,0,OUT
60375,0,44,676373,F,0,0,IN
60376,0,173,676374,E,0,0,OUT
60377,0,173,676374,F,0,0,IN
60378,0,495,676393,I,8,0,OUT
60379,0,495,676393,F,0,0,IN
60380,0,476,676401,F,0,0,OUT
60381,0,476,676401,I,0,0,IN
60382,0,370,676412,F,0,0,OUT
60383,0,370,676412,I,0,0,IN
60384,0,474,676415,F,0,0,OUT
60385,0,474,676415,E,0,0,IN
60386,0,137,676421,F,0,0,OUT
60387,0,137,676421,E,0,0,IN
60388,0,476,676430,I,0,0,OUT
60389,0,476,676430,F,0,0,IN
60390,0,39,676434,F,0,0,OUT
60391,0,39,676434,E,0,0,IN
60392,0,533,676459,F,0,0,OUT
60393,0,533,676459,I,0,0,IN
60394,0,370,676462,I,0,0,OUT
60395,0,370,676462,F,0,0,IN
60396,0,518,676467,F,0,0,OUT
60397,0,518,676467,I,0,0,IN
60398,0,44,676474,F,0,0,OUT
60399,0,44,676474,E,0,0,IN
60400,0,220,676476,E,0,0,OUT
60401,0,220,676476,I,0,0,IN
60402,0,370,676491,F,0,0,OUT
60403,0,370,676491,I,0,0,IN
60404,0,533,676498,I,0,0,OUT
60405,0,533,676498,F,0,0,IN
60406,0,289,676513,E,0,0,OUT
60407,0,289,676513,I,0,0,IN
60408,0,220,676513,I,22,0,OUT
60409,0,220,676513,F,0,0,IN
60410,0,360,676515,E,0,0,OUT
60411,0,360,676515,F,0,0,IN
60412,0,406,676518,F,0,0,OUT
60413,0,406,676518,I,0,0,IN
60414,0,495,676527,F,0,0,OUT
60415,0,495,676527,E,0,0,IN
60416,0,213,676539,E,0,0,OUT
60417,0,213,676539,F,0,0,IN
60418,0,333,676541,E,0,0,OUT
60419,0,333,676541,I,0,0,IN
60420,0,58,676542,E,0,0,OUT
60421,0,58,676542,F,0,0,IN
60422,0,544,676542,_,0,0,IN
60423,0,518,676542,I,0,0,OUT
60424,0,518,676542,E,0,0,IN
60425,0,544,676542,_,0,0,OUT
60426,0,544,676542,F,0,0,IN
60427,0,402,676548,E,0,0,OUT
60428,0,402,676548,I,0,0,IN
60429,1,289,676562,I,29,0,OUT
60430,0,289,676562,F,0,0,IN
60431,1,370,676583,I,22,0,OUT
60432,0,370,676583,F,0,0,IN
60433,0,220,676594,F,0,0,OUT
60434,0,220,676594,E,0,0,IN
60435,0,353,676596,F,0,0,OUT
60436,0,353,676596,E,0,0,IN
60437,0,59,676596,F,0,0,OUT
60438,0,59,676596,E,0,0,IN
60439,0,289,676601,F,0,0,OUT
60440,0,289,676601,E,0,0,IN
60441,0,360,676625,F,0,0,OUT
60442,0,360,676625,E,0,0,IN
60443,1,406,676657,I,44,0,OUT
60444,0,406,676657,F,0,0,IN
60445,2,402,676667,I,109,0,OUT
60446,0,402,676667,F,0,0,IN
60447,0,454,676672,E,0,0,OUT
60448,0,454,676672,F,0,0,IN
60449,2,333,676687,I,42,0,OUT
60450,0,333,676687,F,0,0,IN
60451,0,99,676691,E,0,0,OUT
60452,0,99,676691,F,0,0,IN
60453,0,518,676700,E,0,0,OUT
60454,0,518,676700,I,0,0,IN
60455,0,222,676714,F,0,0,OUT
60456,0,222,676714,E,0,0,IN
60457,0,533,676759,F,0,0,OUT
60458,0,533,676759,I,0,0,IN
60459,0,99,676774,F,0,0,OUT
60460,0,99,676774,E,0,0,IN
60461,0,333,676791,F,0,0,OUT
60462,0,333,676791,I,0,0,IN
60463,0,495,676808,E,0,0,OUT
60464,0,495,676808,F,0,0,IN
60465,0,517,676809,F,0,0,OUT
60466,0,517,676809,E,0,0,IN
60467,0,533,676814,I,0,0,OUT
60468,0,533,676814,E,0,0,IN
60469,0,443,676823,F,0,0,OUT
60470,0,443,676823,I,0,0,IN
60471,0,454,676824,F,0,0,OUT
60472,0,454,676824,E,0,0,IN
60473,0,325,676827,F,0,0,OUT
60474,0,325,676827,I,0,0,IN
60475,0,333,676849,I,23,0,OUT
60476,0,333,676849,F,0,0,IN
60477,0,185,676851,F,0,0,OUT
60478,0,185,676851,E,0,0,IN
60479,0,518,676860,I,0,0,OUT
60480,0,518,676860,F,0,0,IN
60481,0,504,676861,F,0,0,OUT
60482,0,504,676861,I,0,0,IN
60483,0,443,676884,I,26,0,OUT
60484,0,443,676884,F,0,0,IN
60485,1,325,676894,I,33,0,OUT
60486,0,325,676894,F,0,0,IN
60487,0,518,676906,F,0,0,OUT
60488,0,518,676906,I,0,0,IN
60489,0,58,676912,F,0,0,OUT
60490,0,58,676912,I,0,0,IN
60491,0,504,676913,I,23,0,OUT
60492,0,504,676913,E,0,0,IN
60493,0,58,676927,I,1,0,OUT
60494,0,58,676927,F,0,0,IN
60495,0,182,676932,F,0,0,OUT
60496,0,182,676932,I,0,0,IN
60497,0,518,676935,I,0,0,OUT
60498,0,518,676935,E,0,0,IN
60499,0,454,676954,E,0,0,OUT
60500,0,454,676954,F,0,0,IN
60501,0,333,676961,F,0,0,OUT
60502,0,333,676961,I,0,0,IN
60503,0,232,676965,E,0,0,OUT
60504,0,232,676965,F,0,0,IN
60505,0,198,676973,F,0,0,OUT
60506,0,198,676973,I,0,0,IN
60507,0,333,676975,I,0,0,OUT
60508,0,333,676975,F,0,0,IN
60509,0,198,676989,I,2,0,OUT
60510,0,198,676989,F,0,0,IN
60511,0,540,676993,F,0,0,OUT
60512,0,540,676993,I,0,0,IN
60513,0,182,677016,I,0,0,OUT
60514,0,182,677016,F,0,0,IN
60515,0,540,677022,I,0,0,OUT
60516,0,540,677022,F,0,0,IN
60517,0,276,677029,F,0,0,OUT
60518,0,276,677029,E,0,0,IN
60519,0,454,677039,F,0,0,OUT
60520,0,454,677039,E,0,0,IN
60521,0,486,677084,E,0,0,OUT
60522,0,486,677084,F,0,0,IN
60523,0,333,677116,F,0,0,OUT
60524,0,333,677116,E,0,0,IN
60525,0,486,677119,F,0,0,OUT
60526,0,486,677119,I,0,0,IN
60527,0,158,677125,E,0,0,OUT
60528,0,158,677125,I,0,0,IN
60529,0,182,677145,F,0,0,OUT
60530,0,182,677145,I,0,0,IN
60531,0,486,677149,I,0,0,OUT
60532,0,486,677149,F,0,0,IN
60533,0,66,677150,F,0,0,OUT
60534,0,66,677150,E,0,0,IN
60535,0,421,677174,E,0,0,OUT
60536,0,421,677174,F,0,0,IN
60537,0,158,677209,I,0,0,OUT
60538,0,158,677209,F,0,0,IN
60539,0,370,677212,F,0,0,OUT
60540,0,370,677212,I,0,0,IN
60541,0,182,677218,I,4,0,OUT
60542,0,182,677218,E,0,0,IN
60543,0,175,677233,F,0,0,OUT
60544,0,175,677233,E,0,0,IN
60545,0,370,677246,I,0,0,OUT
60546,0,370,677246,F,0,0,IN
60547,0,464,677263,F,0,0,OUT
60548,0,464,677263,E,0,0,IN
60549,0,191,677329,E,0,0,OUT
60550,0,191,677329,F,0,0,IN
60551,0,227,677355,E,0,0,OUT
60552,0,227,677355,F,0,0,IN
60553,0,424,677393,E,0,0,OUT
60554,0,424,677393,F,0,0,IN
60555,0,518,677436,E,0,0,OUT
60556,0,518,677436,F,0,0,IN
60557,0,487,677444,E,0,0,OUT
60558,0,487,677444,I,0,0,IN
60559,0,220,677447,E,0,0,OUT
60560,0,220,677447,F,0,0,IN
60561,0,424,677455,F,0,0,OUT
60562,0,424,677455,I,0,0,IN
60563,0,487,677464,I,0,0,OUT
60564,0,487,677464,F,0,0,IN
60565,0,122,677474,E,0,0,OUT
60566,0,122,677474,F,0,0,IN
60567,0,424,677475,I,0,0,OUT
60568,0,424,677475,F,0,0,IN
60569,0,424,677490,F,0,0,OUT
60570,0,424,677490,E,0,0,IN
60571,0,252,677498,E,0,0,OUT
60572,0,252,677498,F,0,0,IN
60573,0,452,677501,E,0,0,OUT
60574,0,452,677501,I,0,0,IN
60575,0,103,677507,E,0,0,OUT
60576,0,103,677507,F,0,0,IN
60577,0,443,677511,F,0,0,OUT
60578,0,443,677511,E,0,0,IN
60579,0,452,677536,I,0,0,OUT
60580,0,452,677536,F,0,0,IN
60581,0,252,677601,F,0,0,OUT
60582,0,252,677601,E,0,0,IN
60583,0,398,677631,E,0,0,OUT
60584,0,398,677631,F,0,0,IN
60585,0,118,677637,E,0,0,OUT
60586,0,118,677637,F,0,0,IN
60587,0,545,677639,_,0,0,IN
60588,0,545,677639,_,0,0,OUT
60589,0,545,677639,F,0,0,IN
60590,0,118,677648,F,0,0,OUT
60591,0,118,677648,E,0,0,IN
60592,0,518,677654,F,0,0,OUT
60593,0,518,677654,I,0,0,IN
60594,0,208,677675,E,0,0,OUT
60595,0,208,677675,I,0,0,IN
60596,0,495,677676,F,0,0,OUT
60597,0,495,677676,E,0,0,IN
60598,0,518,677679,I,0,0,OUT
60599,0,518,677679,F,0,0,IN
60600,0,398,677681,F,0,0,OUT
60601,0,398,677681,E,0,0,IN
60602,0,208,677704,I,0,0,OUT
60603,0,208,677704,F,0,0,IN
60604,0,476,677726,F,0,0,OUT
60605,0,476,677726,E,0,0,IN
60606,0,545,677744,F,0,0,OUT
60607,0,545,677744,E,0,0,IN
60608,0,336,677756,F,0,0,OUT
60609,0,336,677756,I,0,0,IN
60610,0,518,677756,F,0,0,OUT
60611,0,518,677756,I,0,0,IN
60612,0,336,677781,I,0,0,OUT
60613,0,336,677781,F,0,0,IN
60614,0,518,677786,I,0,0,OUT
60615,0,518,677786,F,0,0,IN
60616,0,193,677787,F,0,0,OUT
60617,0,193,677787,I,0,0,IN
60618,0,336,677833,F,0,0,OUT
60619,0,336,677833,E,0,0,IN
60620,0,193,677837,I,0,0,OUT
60621,0,193,677837,E,0,0,IN
60622,0,518,677847,F,0,0,OUT
60623,0,518,677847,E,0,0,IN
60624,0,343,677851,E,0,0,OUT
60625,0,343,677851,F,0,0,IN
60626,0,323,677865,E,0,0,OUT
60627,0,323,677865,F,0,0,IN
60628,0,494,677866,E,0,0,OUT
60629,0,494,677866,F,0,0,IN
60630,0,530,677894,F,0,0,OUT
60631,0,530,677894,E,0,0,IN
60632,0,308,677895,E,0,0,OUT
60633,0,308,677895,F,0,0,IN
60634,0,30,677923,E,0,0,OUT
60635,0,30,677923,I,0,0,IN
60636,0,173,677928,F,0,0,OUT
60637,0,173,677928,E,0,0,IN
60638,0,30,677943,I,0,0,OUT
60639,0,30,677943,F,0,0,IN
60640,0,535,677968,F,0,0,OUT
60641,0,535,677968,E,0,0,IN
60642,0,158,677971,F,0,0,OUT
60643,0,158,677971,E,0,0,IN
60644,0,177,678035,E,0,0,OUT
60645,0,177,678035,F,0,0,IN
60646,0,323,678056,F,0,0,OUT
60647,0,323,678056,I,0,0,IN
60648,0,177,678059,F,0,0,OUT
60649,0,177,678059,E,0,0,IN
60650,0,258,678083,F,0,0,OUT
60651,0,258,678083,I,0,0,IN
60652,0,245,678095,F,0,0,OUT
60653,0,245,678095,E,0,0,IN
60654,0,336,678100,E,0,0,OUT
60655,0,336,678100,F,0,0,IN
60656,0,323,678101,I,0,0,OUT
60657,0,323,678101,F,0,0,IN
60658,0,258,678113,I,0,0,OUT
60659,0,258,678113,F,0,0,IN
60660,0,127,678123,F,0,0,OUT
60661,0,127,678123,I,0,0,IN
60662,0,88,678157,E,0,0,OUT
60663,0,88,678157,F,0,0,IN
60664,0,258,678161,F,0,0,OUT
60665,0,258,678161,I,0,0,IN
60666,0,546,678167,_,0,0,IN
60667,0,546,678167,_,0,0,OUT
60668,0,546,678167,F,0,0,IN
60669,0,162,678175,E,0,0,OUT
60670,0,162,678175,F,0,0,IN
60671,0,544,678175,F,0,0,OUT
60672,0,544,678175,E,0,0,IN
60673,0,258,678180,I,0,0,OUT
60674,0,258,678180,F,0,0,IN
60675,0,127,678182,I,0,0,OUT
60676,0,127,678182,F,0,0,IN
60677,0,88,678185,F,0,0,OUT
60678,0,88,678185,E,0,0,IN
60679,0,534,678192,E,0,0,OUT
60680,0,534,678192,I,0,0,IN
60681,0,336,678196,F,0,0,OUT
60682,0,336,678196,I,0,0,IN
60683,0,198,678242,F,0,0,OUT
60684,0,198,678242,E,0,0,IN
60685,0,157,678245,E,0,0,OUT
60686,0,157,678245,F,0,0,IN
60687,0,534,678257,I,0,0,OUT
60688,0,534,678257,F,0,0,IN
60689,0,336,678261,I,0,0,OUT
60690,0,336,678261,F,0,0,IN
60691,0,194,678306,E,0,0,OUT
60692,0,194,678306,F,0,0,IN
60693,0,323,678306,F,0,0,OUT
60694,0,323,678306,I,0,0,IN
60695,0,533,678333,E,0,0,OUT
60696,0,533,678333,I,0,0,IN
60697,0,336,678335,F,0,0,OUT
60698,0,336,678335,E,0,0,IN
60699,0,233,678344,F,0,0,OUT
60700,0,233,678344,E,0,0,IN
60701,0,323,678351,I,0,0,OUT
60702,0,323,678351,F,0,0,IN
60703,0,494,678353,F,0,0,OUT
60704,0,494,678353,E,0,0,IN
60705,0,286,678411,E,0,0,OUT
60706,0,286,678411,F,0,0,IN
60707,0,45,678421,E,0,0,OUT
60708,0,45,678421,I,0,0,IN
60709,0,430,678422,F,0,0,OUT
60710,0,430,678422,E,0,0,IN
60711,0,544,678433,E,0,0,OUT
60712,0,544,678433,F,0,0,IN
60713,0,45,678435,I,0,0,OUT
60714,0,45,678435,E,0,0,IN
60715,0,533,678442,I,0,0,OUT
60716,0,533,678442,F,0,0,IN
60717,0,232,678452,F,0,0,OUT
60718,0,232,678452,E,0,0,IN
60719,0,135,678465,F,0,0,OUT
60720,0,135,678465,E,0,0,IN
60721,0,157,678474,F,0,0,OUT
60722,0,157,678474,I,0,0,IN
60723,0,532,678490,E,0,0,OUT
60724,0,532,678490,I,0,0,IN
60725,0,157,678494,I,0,0,OUT
60726,0,157,678494,F,0,0,IN
60727,0,29,678509,E,0,0,OUT
60728,0,29,678509,F,0,0,IN
60729,0,532,678514,I,0,0,OUT
60730,0,532,678514,E,0,0,IN
60731,0,323,678528,F,0,0,OUT
60732,0,323,678528,E,0,0,IN
60733,0,220,678549,F,0,0,OUT
60734,0,220,678549,E,0,0,IN
60735,0,73,678573,F,0,0,OUT
60736,0,73,678573,I,0,0,IN
60737,0,73,678618,I,0,0,OUT
60738,0,73,678618,F,0,0,IN
60739,0,220,678626,E,0,0,OUT
60740,0,220,678626,F,0,0,IN
60741,0,541,678666,F,0,0,OUT
60742,0,541,678666,E,0,0,IN
60743,0,503,678689,F,0,0,OUT
60744,0,503,678689,I,0,0,IN
60745,0,292,678698,E,0,0,OUT
60746,0,292,678698,F,0,0,IN
60747,0,347,678711,E,0,0,OUT
60748,0,347,678711,I,0,0,IN
60749,0,503,678714,I,0,0,OUT
60750,0,503,678714,F,0,0,IN
60751,0,347,678726,I,0,0,OUT
60752,0,347,678726,F,0,0,IN
60753,0,30,678775,F,0,0,OUT
60754,0,30,678775,E,0,0,IN
60755,0,503,678776,F,0,0,OUT
60756,0,503,678776,E,0,0,IN
60757,0,49,678777,F,0,0,OUT
60758,0,49,678777,E,0,0,IN
60759,0,30,678780,E,0,0,OUT
60760,0,30,678780,F,0,0,IN
60761,0,427,678811,F,0,0,OUT
60762,0,427,678811,E,0,0,IN
60763,0,503,678814,E,0,0,OUT
60764,0,503,678814,I,0,0,IN
60765,0,30,678826,F,0,0,OUT
60766,0,30,678826,I,0,0,IN
60767,0,347,678827,F,0,0,OUT
60768,0,347,678827,I,0,0,IN
60769,0,30,678836,I,0,0,OUT
60770,0,30,678836,F,0,0,IN
60771,0,503,678844,I,0,0,OUT
60772,0,503,678844,F,0,0,IN
60773,0,392,678869,E,0,0,OUT
60774,0,392,678869,I,0,0,IN
60775,0,547,678879,_,0,0,IN
60776,0,547,678879,_,0,0,OUT
60777,0,547,678879,F,0,0,IN
60778,0,487,678881,F,0,0,OUT
60779,0,487,678881,I,0,0,IN
60780,0,394,678884,F,0,0,OUT
60781,0,394,678884,E,0,0,IN
60782,0,392,678889,I,0,0,OUT
60783,0,392,678889,F,0,0,IN
60784,0,347,678896,I,9,0,OUT
60785,0,347,678896,F,0,0,IN
60786,0,487,678918,I,8,0,OUT
60787,0,487,678918,F,0,0,IN
60788,0,548,678922,_,0,0,IN
60789,0,548,678922,_,0,0,OUT
60790,0,548,678922,F,0,0,IN
60791,0,251,678930,F,0,0,OUT
60792,0,251,678930,E,0,0,IN
60793,0,548,678979,F,0,0,OUT
60794,0,548,678979,E,0,0,IN
60795,0,269,678981,E,0,0,OUT
60796,0,269,678981,F,0,0,IN
60797,0,233,678982,E,0,0,OUT
60798,0,233,678982,F,0,0,IN
60799,0,412,678992,E,0,0,OUT
60800,0,412,678992,F,0,0,IN
60801,0,530,678996,E,0,0,OUT
60802,0,530,678996,F,0,0,IN
60803,0,392,678997,F,0,0,OUT
60804,0,392,678997,I,0,0,IN
60805,0,287,679014,F,0,0,OUT
60806,0,287,679014,I,0,0,IN
60807,0,392,679017,I,0,0,OUT
60808,0,392,679017,E,0,0,IN
60809,0,330,679041,E,0,0,OUT
60810,0,330,679041,F,0,0,IN
60811,0,279,679048,E,0,0,OUT
60812,0,279,679048,I,0,0,IN
60813,0,548,679048,E,0,0,OUT
60814,0,548,679048,F,0,0,IN
60815,0,287,679048,I,0,0,OUT
60816,0,287,679048,F,0,0,IN
60817,0,17,679055,E,0,0,OUT
60818,0,17,679055,F,0,0,IN
60819,0,347,679060,F,0,0,OUT
60820,0,347,679060,I,0,0,IN
60821,0,75,679069,F,0,0,OUT
60822,0,75,679069,E,0,0,IN
60823,0,178,679074,E,0,0,OUT
60824,0,178,679074,I,0,0,IN
60825,0,103,679080,F,0,0,OUT
60826,0,103,679080,E,0,0,IN
60827,0,233,679080,F,0,0,OUT
60828,0,233,679080,E,0,0,IN
60829,0,234,679087,F,0,0,OUT
60830,0,234,679087,I,0,0,IN
60831,0,347,679095,I,0,0,OUT
60832,0,347,679095,F,0,0,IN
60833,0,405,679108,E,0,0,OUT
60834,0,405,679108,F,0,0,IN
60835,0,279,679118,I,0,0,OUT
60836,0,279,679118,F,0,0,IN
60837,0,178,679119,I,21,0,OUT
60838,0,178,679119,F,0,0,IN
60839,0,51,679120,F,0,0,OUT
60840,0,51,679120,I,0,0,IN
60841,1,234,679143,I,31,0,OUT
60842,0,234,679143,F,0,0,IN
60843,0,548,679176,F,0,0,OUT
60844,0,548,679176,I,0,0,IN
60845,0,51,679180,I,0,0,OUT
60846,0,51,679180,F,0,0,IN
60847,0,534,679188,F,0,0,OUT
60848,0,534,679188,I,0,0,IN
60849,0,548,679211,I,0,0,OUT
60850,0,548,679211,F,0,0,IN
60851,0,243,679257,E,0,0,OUT
60852,0,243,679257,F,0,0,IN
60853,0,213,679269,F,0,0,OUT
60854,0,213,679269,I,0,0,IN
60855,0,445,679289,E,0,0,OUT
60856,0,445,679289,I,0,0,IN
60857,0,213,679298,I,0,0,OUT
60858,0,213,679298,F,0,0,IN
60859,0,534,679306,I,0,0,OUT
60860,0,534,679306,F,0,0,IN
60861,0,471,679310,E,0,0,OUT
60862,0,471,679310,F,0,0,IN
60863,0,445,679328,I,9,0,OUT
60864,0,445,679328,F,0,0,IN
60865,0,417,679349,E,0,0,OUT
60866,0,417,679349,F,0,0,IN
60867,0,287,679353,F,0,0,OUT
60868,0,287,679353,E,0,0,IN
60869,0,540,679363,F,0,0,OUT
60870,0,540,679363,E,0,0,IN
60871,0,194,679365,F,0,0,OUT
60872,0,194,679365,E,0,0,IN
60873,0,393,679373,E,0,0,OUT
60874,0,393,679373,F,0,0,IN
60875,0,216,679391,E,0,0,OUT
60876,0,216,679391,F,0,0,IN
60877,0,518,679416,E,0,0,OUT
60878,0,518,679416,F,0,0,IN
60879,0,471,679416,F,0,0,OUT
60880,0,471,679416,I,0,0,IN
60881,0,459,679439,E,0,0,OUT
60882,0,459,679439,I,0,0,IN
60883,0,233,679454,E,0,0,OUT
60884,0,233,679454,F,0,0,IN
60885,0,233,679456,F,0,0,OUT
60886,0,233,679456,I,0,0,IN
60887,0,329,679457,E,0,0,OUT
60888,0,329,679457,I,0,0,IN
60889,0,540,679458,E,0,0,OUT
60890,0,540,679458,F,0,0,IN
60891,0,471,679476,I,0,0,OUT
60892,0,471,679476,F,0,0,IN
60893,0,303,679480,E,0,0,OUT
60894,0,303,679480,I,0,0,IN
60895,0,549,679498,_,0,0,IN
60896,0,459,679498,I,0,0,OUT
60897,0,459,679498,F,0,0,IN
60898,0,549,679498,_,0,0,OUT
60899,0,549,679498,F,0,0,IN
60900,0,518,679508,F,0,0,OUT
60901,0,518,679508,I,0,0,IN
60902,0,471,679510,F,0,0,OUT
60903,0,471,679510,I,0,0,IN
60904,0,406,679530,F,0,0,OUT
60905,0,406,679530,I,0,0,IN
60906,1,329,679538,I,41,0,OUT
60907,0,329,679538,F,0,0,IN
60908,0,233,679546,I,20,0,OUT
60909,0,233,679546,F,0,0,IN
60910,0,395,679552,F,0,0,OUT
60911,0,395,679552,E,0,0,IN
60912,1,303,679558,I,58,0,OUT
60913,0,303,679558,F,0,0,IN
60914,1,518,679576,I,38,0,OUT
60915,0,518,679576,F,0,0,IN
60916,2,471,679577,I,48,0,OUT
60917,0,471,679577,F,0,0,IN
60918,0,393,679580,F,0,0,OUT
60919,0,393,679580,E,0,0,IN
60920,0,477,679604,E,0,0,OUT
60921,0,477,679604,F,0,0,IN
60922,0,521,679608,F,0,0,OUT
60923,0,521,679608,E,0,0,IN
60924,0,303,679628,F,0,0,OUT
60925,0,303,679628,I,0,0,IN
60926,3,406,679635,I,46,0,OUT
60927,0,406,679635,F,0,0,IN
60928,0,203,679643,E,0,0,OUT
60929,0,203,679643,I,0,0,IN
60930,0,549,679643,F,0,0,OUT
60931,0,549,679643,I,0,0,IN
60932,0,518,679645,F,0,0,OUT
60933,0,518,679645,I,0,0,IN
60934,0,303,679648,I,0,0,OUT
60935,0,303,679648,F,0,0,IN
60936,0,362,679655,E,0,0,OUT
60937,0,362,679655,F,0,0,IN
60938,0,524,679657,F,0,0,OUT
60939,0,524,679657,I,0,0,IN
60940,0,376,679677,F,0,0,OUT
60941,0,376,679677,E,0,0,IN
60942,0,459,679684,F,0,0,OUT
60943,0,459,679684,E,0,0,IN
60944,0,233,679685,F,0,0,OUT
60945,0,233,679685,I,0,0,IN
60946,0,388,679686,E,0,0,OUT
60947,0,388,679686,F,0,0,IN
60948,0,203,679687,I,0,0,OUT
60949,0,203,679687,F,0,0,IN
60950,0,549,679723,I,5,0,OUT
60951,0,549,679723,F,0,0,IN
60952,0,485,679727,E,0,0,OUT
60953,0,485,679727,F,0,0,IN
60954,0,527,679738,E,0,0,OUT
60955,0,527,679738,F,0,0,IN
60956,1,518,679757,I,42,0,OUT
60957,0,518,679757,F,0,0,IN
60958,1,524,679758,I,66,0,OUT
60959,0,524,679758,F,0,0,IN
60960,2,233,679767,I,72,0,OUT
